Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"392,000",16.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,13,30.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"322,000",17.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,GRAPES,GRAPES - ACRES BEARING,TOTAL,NOT SPECIFIED,13,22
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,GRAPES,GRAPES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,14,23.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,GRAPES,GRAPES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,1,97.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,7,33.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,11,34.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,GRAPES,GRAPES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,4,52.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING",TOTAL,NOT SPECIFIED,179,21.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,220,21.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES NON-BEARING",TOTAL,NOT SPECIFIED,41,45
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,24,28.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,30,27.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,17,36.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,ORCHARDS,ORCHARDS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,220,22.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),19,36.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 99.9 ACRES),2,36.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 24.9 ACRES),9,40.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,30,27.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,ORCHARDS,"ORCHARDS, IRRIGATED - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,ORCHARDS,"ORCHARDS, IRRIGATED - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,60.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEACHES,PEACHES - ACRES BEARING,TOTAL,NOT SPECIFIED,22,26.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,32,28.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEACHES,PEACHES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,10,57.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,5,35.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,14,37.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEACHES,PEACHES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,11,55.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEARS,PEARS - ACRES BEARING,TOTAL,NOT SPECIFIED,4,52
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEARS,PEARS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,6,52.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEARS,PEARS - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,3,60.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEARS,PEARS - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,7,51.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEARS,PEARS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,13,50.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PEARS,PEARS - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,6,59.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PECANS,PECANS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PECANS,PECANS - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PECANS,PECANS - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PECANS,"PECANS, IMPROVED - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PECANS,"PECANS, IMPROVED - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PLUMS & PRUNES,PLUMS & PRUNES - ACRES BEARING,TOTAL,NOT SPECIFIED,2,33.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PLUMS & PRUNES,PLUMS & PRUNES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,3,36.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PLUMS & PRUNES,PLUMS & PRUNES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,1,57.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,3,50.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,7,53.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,4,71.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,10,27.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,RASPBERRIES,RASPBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,8,23.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,RASPBERRIES,RASPBERRIES - ACRES NOT HARVESTED,TOTAL,NOT SPECIFIED,2,66.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,40.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,4,45.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA NOT HARVESTED,TOTAL,NOT SPECIFIED,3,52.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,3,30
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,6,26
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,6,27.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,TOTAL,NOT SPECIFIED,1,46.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,TREE NUT TOTALS,TREE NUT TOTALS - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,TREE NUT TOTALS,TREE NUT TOTALS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (Z),74.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,TREE NUT TOTALS,TREE NUT TOTALS - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,TREE NUT TOTALS,TREE NUT TOTALS - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,2,77.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,TREE NUT TOTALS,TREE NUT TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,4,69.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,TREE NUT TOTALS,TREE NUT TOTALS - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,2,78.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,WALNUTS,"WALNUTS, ENGLISH - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,WALNUTS,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,WALNUTS,"WALNUTS, ENGLISH - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,,WALNUTS,"WALNUTS, ENGLISH - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,6,31.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,23
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,24.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BERRY TOTALS,"BERRY TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,000",20.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,1,36.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,3,45.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,56
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,FRUIT & TREE NUT TOTALS,FRUIT & TREE NUT TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,22.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,000",16.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2,26
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,2,27.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,APPLES,APPLES - ACRES BEARING,TOTAL,NOT SPECIFIED,28,24.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,APPLES,APPLES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,33,25.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,APPLES,APPLES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,5,49
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,9,34.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,14,32.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,APPLES,APPLES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,7,42.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,11,31.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,10,23
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,9,24.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BERRY TOTALS,"BERRY TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"41,000",20.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED,11,36.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,6,36.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4,52.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES NOT HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,8,45.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,56
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA NOT HARVESTED",TOTAL,NOT SPECIFIED,1,43.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,20.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",TOTAL,NOT SPECIFIED,2,59.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,57.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,3,67.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,CHERRIES,"CHERRIES, TART - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,67.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,63.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,FRUIT & TREE NUT TOTALS,FRUIT & TREE NUT TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,18,22.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"166,000",16.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,9,30.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"125,000",17.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,GRAPES,GRAPES - ACRES BEARING,TOTAL,NOT SPECIFIED,2,22
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,GRAPES,GRAPES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,9,23.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,GRAPES,GRAPES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,6,97.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,5,33.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,8,34.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,,,,GRAPES,GRAPES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,5,52.9
