"GEOID","COMPOUND","YEAR","STATE_FIPS_CODE","COUNTY_FIPS_CODE","KG_EPhigh","KG_EPlow","USPS","ANSICODE","NAME","POP10","HU10","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","density_low","density_high"
18029,"CLOTHIANIDIN",2010,18,29,46,46,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,0.150802861320377,0.150802861320377
18029,"FIPRONIL",2006,18,29,3.9,NA,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,NA,0.0127854599815103
18029,"IMIDACLOPRID",2005,18,29,5,3.5,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,0.0114741307526374,0.0163916153609106
18029,"IMIDACLOPRID",2009,18,29,13.5,3.9,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,0.0127854599815103,0.0442573614744586
18029,"FIPRONIL",1998,18,29,16.4,NA,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,NA,0.0537644983837867
18029,"ACETAMIPRID",2007,18,29,1.6,NA,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,NA,0.00524531691549139
18029,"ACETAMIPRID",2006,18,29,1.5,NA,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,NA,0.00491748460827318
18029,"THIAMETHOXAM",2011,18,29,51.9,51.7,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,0.169489302831815,0.170144967446252
18029,"ACETAMIPRID",2004,18,29,3.3,3.3,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,0.010818466138201,0.010818466138201
18029,"CLOTHIANIDIN",2005,18,29,68.5,68.5,"IN",450344,"Dearborn County",50047,20171,790033471,6168701,305.034,2.382,39.151491,-84.97346,0.224565130444475,0.224565130444475
18033,"ACETAMIPRID",2011,18,33,0.7,0.7,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00192931007871585,0.00192931007871585
18033,"IMIDACLOPRID",1999,18,33,0.1,0.1,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.000275615725530836,0.000275615725530836
18033,"IMIDACLOPRID",1998,18,33,0.1,0.1,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.000275615725530836,0.000275615725530836
18033,"IMIDACLOPRID",1997,18,33,1,1,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00275615725530836,0.00275615725530836
18033,"FIPRONIL",2001,18,33,49.7,49.7,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.136981015588825,0.136981015588825
18033,"FIPRONIL",2003,18,33,74.2,74.2,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.20450686834388,0.20450686834388
18033,"FIPRONIL",2005,18,33,8.6,NA,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,NA,0.0237029523956519
18033,"FIPRONIL",2008,18,33,15.3,NA,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,NA,0.0421692060062179
18033,"CLOTHIANIDIN",2009,18,33,286,286,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.788260975018191,0.788260975018191
18033,"ACETAMIPRID",2003,18,33,0.5,NA,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,NA,0.00137807862765418
18033,"CLOTHIANIDIN",2011,18,33,260.4,260.4,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.717703349282297,0.717703349282297
18033,"IMIDACLOPRID",2007,18,33,151.2,133.5,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.367946993583666,0.416730977002624
18033,"IMIDACLOPRID",1995,18,33,0.2,0.2,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.000551231451061672,0.000551231451061672
18033,"IMIDACLOPRID",2003,18,33,0.4,0.4,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00110246290212334,0.00110246290212334
18033,"IMIDACLOPRID",2001,18,33,0.1,NA,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,NA,0.000275615725530836
18033,"IMIDACLOPRID",2004,18,33,51.5,51.4,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.14166648292285,0.14194209864838
18033,"ACETAMIPRID",2005,18,33,0.5,0.5,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00137807862765418,0.00137807862765418
18033,"FIPRONIL",1999,18,33,5.4,5.4,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.0148832491786651,0.0148832491786651
18033,"IMIDACLOPRID",2002,18,33,0.2,NA,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,NA,0.000551231451061672
18033,"THIACLOPRID",2007,18,33,0.7,0.7,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00192931007871585,0.00192931007871585
18033,"IMIDACLOPRID",2000,18,33,0.6,0.6,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00165369435318502,0.00165369435318502
18033,"THIAMETHOXAM",2010,18,33,225.5,225.5,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.621513461072035,0.621513461072035
18033,"FIPRONIL",2004,18,33,44.9,NA,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,NA,0.123751460763345
18033,"CLOTHIANIDIN",2008,18,33,309.1,309.1,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.851928207615814,0.851928207615814
18033,"IMIDACLOPRID",2010,18,33,644.2,630.5,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,1.73775714947192,1.77551650386964
18033,"FIPRONIL",2009,18,33,30.8,NA,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,NA,0.0848896434634974
18033,"THIACLOPRID",2008,18,33,1.1,1.1,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00303177298083919,0.00303177298083919
18033,"FIPRONIL",2000,18,33,43.7,43.7,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.120444072056975,0.120444072056975
18033,"CLOTHIANIDIN",2006,18,33,215.4,215.4,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.593676272793421,0.593676272793421
18033,"FIPRONIL",2007,18,33,12.5,NA,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,NA,0.0344519656913545
18033,"FIPRONIL",2002,18,33,236.8,236.8,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.652658038057019,0.652658038057019
18033,"THIAMETHOXAM",2007,18,33,133.5,133.5,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.367946993583666,0.367946993583666
18033,"THIAMETHOXAM",2008,18,33,246.8,246.8,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.680219610610103,0.680219610610103
18033,"FIPRONIL",2006,18,33,21.4,21.4,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.0589817652635989,0.0589817652635989
18033,"THIAMETHOXAM",2009,18,33,334.4,334.4,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.921658986175115,0.921658986175115
18033,"IMIDACLOPRID",2011,18,33,871,858.1,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,2.3650585407801,2.40061296937358
18033,"ACETAMIPRID",2008,18,33,0.1,0.1,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.000275615725530836,0.000275615725530836
18033,"THIAMETHOXAM",2006,18,33,153,153,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.421692060062179,0.421692060062179
18033,"CLOTHIANIDIN",2004,18,33,120.9,120.9,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.333219412166781,0.333219412166781
18033,"THIACLOPRID",2004,18,33,2.5,2.5,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.0068903931382709,0.0068903931382709
18033,"IMIDACLOPRID",2005,18,33,14.6,14.6,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.040239895927502,0.040239895927502
18033,"THIAMETHOXAM",2004,18,33,26.2,26.2,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.072211320089079,0.072211320089079
18033,"IMIDACLOPRID",2008,18,33,16.5,1.2,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00330738870637003,0.0454765947125879
18033,"CLOTHIANIDIN",2005,18,33,204.6,204.6,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.56390977443609,0.56390977443609
18033,"ACETAMIPRID",2009,18,33,0.9,0.9,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00248054152977752,0.00248054152977752
18033,"ACETAMIPRID",2007,18,33,0.9,0.9,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00248054152977752,0.00248054152977752
18033,"CLOTHIANIDIN",2007,18,33,363.1,363.1,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,1.00076069940247,1.00076069940247
18033,"THIAMETHOXAM",2005,18,33,64.9,64.9,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.178874605869513,0.178874605869513
18033,"IMIDACLOPRID",1996,18,33,0.3,0.2,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.000551231451061672,0.000826847176592508
18033,"CLOTHIANIDIN",2010,18,33,323,306.2,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.843935351575419,0.8902387934646
18033,"THIACLOPRID",2006,18,33,1.1,1.1,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00303177298083919,0.00303177298083919
18033,"ACETAMIPRID",2006,18,33,0.5,0.5,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00137807862765418,0.00137807862765418
18033,"FIPRONIL",1998,18,33,53.8,53.8,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.14828126033559,0.14828126033559
18033,"IMIDACLOPRID",2006,18,33,35.2,0.4,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00110246290212334,0.0970167353868542
18033,"ACETAMIPRID",2004,18,33,0.2,NA,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,NA,0.000551231451061672
18033,"IMIDACLOPRID",2009,18,33,126.5,123.5,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.340385421030582,0.348653892796507
18033,"ACETAMIPRID",2010,18,33,0.8,0.8,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.00220492580424669,0.00220492580424669
18033,"THIAMETHOXAM",2011,18,33,151.5,151.5,"IN",450346,"DeKalb County",42223,17558,939710824,2657410,362.824,1.026,41.401189,-85.000185,0.417557824179216,0.417557824179216
18047,"ACETAMIPRID",2003,18,47,1.3,1.3,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.0033816299456338,0.0033816299456338
18047,"FIPRONIL",2003,18,47,30.7,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.0798584917930442
18047,"IMIDACLOPRID",2001,18,47,8.1,6.4,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.0166480243477356,0.0210701558151029
18047,"IMIDACLOPRID",2003,18,47,4.3,4.1,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.0106651405977681,0.0111853913586349
18047,"IMIDACLOPRID",1997,18,47,3.1,0.3,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.000780376141300107,0.00806388679343444
18047,"FIPRONIL",2004,18,47,26.5,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.0689332258148427
18047,"FIPRONIL",2005,18,47,196.3,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.510626121790703
18047,"IMIDACLOPRID",1998,18,47,2.5,2.5,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.00650313451083422,0.00650313451083422
18047,"IMIDACLOPRID",2004,18,47,7,1.5,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.00390188070650053,0.0182087766303358
18047,"IMIDACLOPRID",1999,18,47,3.4,3.4,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.00884426293473454,0.00884426293473454
18047,"CLOTHIANIDIN",2011,18,47,441.4,441.4,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,1.14819342923289,1.14819342923289
18047,"IMIDACLOPRID",2007,18,47,22.1,11.9,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.0309549202715709,0.0574877090757745
18047,"IMIDACLOPRID",2002,18,47,7.4,7.4,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.0192492781520693,0.0192492781520693
18047,"CLOTHIANIDIN",2009,18,47,190.5,190.5,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.495538849725568,0.495538849725568
18047,"IMIDACLOPRID",1995,18,47,0.6,0.1,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.000260125380433369,0.00156075228260021
18047,"ACETAMIPRID",2005,18,47,0.9,0.8,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.00208100304346695,0.00234112842390032
18047,"FIPRONIL",2009,18,47,52.9,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.137606326249252
18047,"THIAMETHOXAM",2010,18,47,280,279.1,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.726009936789533,0.728351065213433
18047,"IMIDACLOPRID",2005,18,47,7.7,2.6,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.00676325989126759,0.0200296542933694
18047,"IMIDACLOPRID",2011,18,47,330,323.1,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.840465104180215,0.858413755430117
18047,"FIPRONIL",2008,18,47,12.1,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.0314751710324376
18047,"IMIDACLOPRID",2000,18,47,6.9,6.7,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.0174284004890357,0.0179486512499025
18047,"FIPRONIL",2002,18,47,49.4,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.128501937934084
18047,"CLOTHIANIDIN",2006,18,47,73.2,73.2,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.190411778477226,0.190411778477226
18047,"CLOTHIANIDIN",2008,18,47,119.2,119.2,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.310069453476576,0.310069453476576
18047,"FIPRONIL",2007,18,47,163.9,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.426345498530292
18047,"FIPRONIL",2001,18,47,58.9,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.153213849075254
18047,"THIAMETHOXAM",2008,18,47,30.3,30.3,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.0788179902713108,0.0788179902713108
18047,"FIPRONIL",1999,18,47,2.7,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.00702338527170096
18047,"THIAMETHOXAM",2004,18,47,18.1,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.0470826938584398
18047,"THIAMETHOXAM",2007,18,47,127.1,127.1,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.330619358530812,0.330619358530812
18047,"THIAMETHOXAM",2009,18,47,82,80.7,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.209921182009729,0.213302811955362
18047,"FIPRONIL",2006,18,47,17.2,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.0447415654345394
18047,"CLOTHIANIDIN",2010,18,47,210.2,210.2,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.546783549670941,0.546783549670941
18047,"ACETAMIPRID",2008,18,47,0.5,0.4,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.00104050152173348,0.00130062690216684
18047,"THIAMETHOXAM",2005,18,47,277.5,277.5,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.721847930702599,0.721847930702599
18047,"CLOTHIANIDIN",2007,18,47,323.5,323.5,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.841505605701948,0.841505605701948
18047,"FIPRONIL",2000,18,47,89.7,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.233332466248732
18047,"IMIDACLOPRID",2008,18,47,29.3,3.2,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.0083240121738678,0.0762167364669771
18047,"ACETAMIPRID",2004,18,47,2,2,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.00520250760866738,0.00520250760866738
18047,"THIAMETHOXAM",2006,18,47,87.7,87.7,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.228129958640065,0.228129958640065
18047,"THIAMETHOXAM",2003,18,47,0.9,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.00234112842390032
18047,"CLOTHIANIDIN",2004,18,47,195.8,195.8,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.509325494888536,0.509325494888536
18047,"CLOTHIANIDIN",2005,18,47,319.3,319.3,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.830580339723747,0.830580339723747
18047,"IMIDACLOPRID",2006,18,47,95.4,87.9,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.228650209400931,0.248159612933434
18047,"IMIDACLOPRID",1996,18,47,1.1,1.2,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.00312150456520043,0.00286137918476706
18047,"ACETAMIPRID",2009,18,47,2.3,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.00598288374996748
18047,"FIPRONIL",1998,18,47,69.1,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.179746637879458
18047,"ACETAMIPRID",2006,18,47,1,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.00260125380433369
18047,"IMIDACLOPRID",2010,18,47,203.7,200.5,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.521551387768905,0.529875399942772
18047,"ACETAMIPRID",2007,18,47,1,NA,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,NA,0.00260125380433369
18047,"IMIDACLOPRID",2009,18,47,36,3.4,"IN",450352,"Franklin County",23087,9538,995668709,17145544,384.43,6.62,39.409762,-85.066964,0.00884426293473454,0.0936451369560128
