Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,,LEGUMES,"LEGUMES, ALFALFA, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,,LEGUMES,"LEGUMES, VETCH, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"29,928",8.5
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,332,234",4.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,,BEANS,"BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,90,5.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,509",9.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,309",15.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,579,17.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,621,10.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"2,509",8.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"11,070",8.5
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,BEANS,"BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,BEANS,"BEANS, DRY EDIBLE, LIMA - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,150,3.4
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,290,5.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"11,691",15.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,108,10.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"18,008",8.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,,BEANS,"BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,73.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,BEANS,"BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,274,24.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,BEANS,"BEANS, DRY EDIBLE, LIMA - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,202,52.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,432,3.4
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"22,098",5.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,FLAXSEED,"FLAXSEED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"40,875",9.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"7,832",11.5
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"29,013",15.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,658",17.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,372,10.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"82,518",8.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"84,246",8.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"78,200",8.4
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"6,046",14.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"25,376",8.5
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,POPCORN,"POPCORN, SHELLED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,700",29.5
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,302,4.4
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,SORGHUM,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,032",12.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,268,13
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"107,306",9.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"50,862",11.5
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"8,837",15.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"28,350",17.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"19,257",10.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"107,464",8.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,325,8.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,320,8.4
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,5,14.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,LEGUMES,"LEGUMES, ALFALFA, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,MILLET,"MILLET, PROSO - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,MINT,"MINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,RICE,"RICE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,TRITICALE,"TRITICALE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"62,109",9.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"14,050",32.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"48,059",13
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,,WILD RICE,"WILD RICE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"8,240",18.9
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"311,147",18.9
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,73.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"274,028",9.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"190,566",11.5
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"33,686",15.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"33,855",17.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"15,921",10.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"275,875",8.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,741",8.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,HERBS,"HERBS, DRY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,105,5.4
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,LEGUMES,"LEGUMES, ALFALFA, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,MINT,"MINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,MINT,"MINT, TEA LEAVES - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,RICE,"RICE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,TRITICALE,"TRITICALE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"981,004",9.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"265,428",32.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"715,576",13
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,,WILD RICE,"WILD RICE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"86,528",18.9
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"27,787",9.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"22,441",11.5
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,161",15.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,936",17.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,249",10.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"27,787",8.7
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"9,384",9.6
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),(D)
